,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,ID,card_num
2864,M,Y,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-12052,-4624,0,0,0,Managers,3.0,-14.0,0.0,M & Y & N & 1 & 360000.0 & Working & Secondary / secondary special & Married & House / apartment & -12052 & -4624 & 0 & 0 & 0 & 3.0,3.0
2865,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,-19410,-5545,1,0,0,Managers,3.0,-14.0,1.0,M & Y & N & 1 & 450000.0 & Working & Higher education & Married & House / apartment & -19410 & -5545 & 1 & 0 & 0 & 3.0,4.0
2866,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,-14659,-127,0,0,0,Drivers,4.0,-14.0,2.0,M & Y & N & 2 & 112500.0 & Working & Higher education & Married & House / apartment & -14659 & -127 & 0 & 0 & 0 & 4.0,2.0
2867,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312,-1199,0,0,0,Core staff,4.0,-14.0,0.0,M & Y & N & 2 & 166500.0 & Commercial associate & Higher education & Married & House / apartment & -12312 & -1199 & 0 & 0 & 0 & 4.0,6.0
2868,M,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-17385,-1327,0,0,0,Core staff,2.0,-14.0,2.0,M & Y & Y & 0 & 112500.0 & Working & Higher education & Married & House / apartment & -17385 & -1327 & 0 & 0 & 0 & 2.0,1.0
2869,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-10665,-1493,0,0,0,Laborers,2.0,-14.0,2.0,M & Y & Y & 0 & 135000.0 & Commercial associate & Secondary / secondary special & Civil marriage & With parents & -10665 & -1493 & 0 & 0 & 0 & 2.0,2.0
2870,M,Y,Y,0,139500.0,Commercial associate,Higher education,Married,House / apartment,-8723,-263,1,0,0,Managers,2.0,-14.0,2.0,M & Y & Y & 0 & 139500.0 & Commercial associate & Higher education & Married & House / apartment & -8723 & -263 & 1 & 0 & 0 & 2.0,4.0
2871,M,Y,Y,0,157500.0,Working,Higher education,Married,With parents,-11091,-846,0,0,0,Accountants,2.0,-14.0,1.0,M & Y & Y & 0 & 157500.0 & Working & Higher education & Married & With parents & -11091 & -846 & 0 & 0 & 0 & 2.0,5.0
2872,M,Y,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,-23636,365243,0,0,0,,2.0,-14.0,2.0,M & Y & Y & 0 & 202500.0 & Pensioner & Higher education & Married & House / apartment & -23636 & 365243 & 0 & 0 & 0 & 2.0,3.0
2873,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17142,-2166,0,0,0,Managers,2.0,-14.0,2.0,M & Y & Y & 0 & 202500.0 & Working & Secondary / secondary special & Married & House / apartment & -17142 & -2166 & 0 & 0 & 0 & 2.0,1.0
2874,M,Y,Y,0,220500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23113,365243,0,0,0,,2.0,-14.0,2.0,M & Y & Y & 0 & 220500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -23113 & 365243 & 0 & 0 & 0 & 2.0,3.0
2875,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-19878,-6516,0,0,0,Managers,1.0,-14.0,2.0,M & Y & Y & 0 & 225000.0 & Commercial associate & Higher education & Single / not married & House / apartment & -19878 & -6516 & 0 & 0 & 0 & 1.0,1.0
2876,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8527,-581,0,1,0,Drivers,1.0,-14.0,2.0,M & Y & Y & 0 & 225000.0 & Commercial associate & Secondary / secondary special & Single / not married & With parents & -8527 & -581 & 0 & 1 & 0 & 1.0,1.0
2877,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15088,-2759,0,0,0,Laborers,2.0,-14.0,2.0,M & Y & Y & 0 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -15088 & -2759 & 0 & 0 & 0 & 2.0,2.0
2878,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,0,0,0,Laborers,2.0,-14.0,0.0,M & Y & Y & 0 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -20145 & -1043 & 0 & 0 & 0 & 2.0,9.0
2879,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-8824,-1131,0,0,0,,2.0,-14.0,2.0,M & Y & Y & 0 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -8824 & -1131 & 0 & 0 & 0 & 2.0,3.0
2880,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15366,-1266,1,1,0,Drivers,2.0,-14.0,2.0,M & Y & Y & 0 & 247500.0 & Working & Secondary / secondary special & Married & House / apartment & -15366 & -1266 & 1 & 1 & 0 & 2.0,4.0
2881,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13172,-1195,0,0,1,Managers,1.0,-14.0,2.0,M & Y & Y & 0 & 270000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -13172 & -1195 & 0 & 0 & 1 & 1.0,2.0
2882,M,Y,Y,0,301500.0,Commercial associate,Higher education,Married,House / apartment,-16029,-429,0,0,0,Laborers,2.0,-14.0,2.0,M & Y & Y & 0 & 301500.0 & Commercial associate & Higher education & Married & House / apartment & -16029 & -429 & 0 & 0 & 0 & 2.0,1.0
2883,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-18670,-5431,1,1,0,Managers,2.0,-14.0,2.0,M & Y & Y & 0 & 360000.0 & Working & Higher education & Married & House / apartment & -18670 & -5431 & 1 & 1 & 0 & 2.0,4.0
2884,M,Y,Y,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,0,Sales staff,2.0,-14.0,0.0,M & Y & Y & 0 & 360000.0 & Working & Incomplete higher & Married & House / apartment & -9906 & -122 & 1 & 1 & 0 & 2.0,4.0
2885,M,Y,Y,0,427500.0,Working,Higher education,Civil marriage,Rented apartment,-12005,-4542,1,0,0,,2.0,-14.0,1.0,M & Y & Y & 0 & 427500.0 & Working & Higher education & Civil marriage & Rented apartment & -12005 & -4542 & 1 & 0 & 0 & 2.0,2.0
2886,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,-16169,-855,1,1,0,,1.0,-14.0,2.0,M & Y & Y & 0 & 450000.0 & Commercial associate & Higher education & Separated & House / apartment & -16169 & -855 & 1 & 1 & 0 & 1.0,3.0
2887,M,Y,Y,0,540000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19390,-2899,0,0,0,Laborers,2.0,-14.0,2.0,M & Y & Y & 0 & 540000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -19390 & -2899 & 0 & 0 & 0 & 2.0,1.0
2888,M,Y,Y,0,90000.0,Commercial associate,Higher education,Married,House / apartment,-21195,-1679,0,0,1,,2.0,-14.0,2.0,M & Y & Y & 0 & 90000.0 & Commercial associate & Higher education & Married & House / apartment & -21195 & -1679 & 0 & 0 & 1 & 2.0,1.0
2889,M,Y,Y,0,90000.0,Commercial associate,Incomplete higher,Married,With parents,-9987,-410,0,0,0,Sales staff,2.0,-14.0,2.0,M & Y & Y & 0 & 90000.0 & Commercial associate & Incomplete higher & Married & With parents & -9987 & -410 & 0 & 0 & 0 & 2.0,3.0
2890,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16258,-5064,0,0,0,Laborers,3.0,-14.0,2.0,M & Y & Y & 1 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -16258 & -5064 & 0 & 0 & 0 & 3.0,2.0
2891,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-14962,-5176,0,0,0,Laborers,3.0,-14.0,2.0,M & Y & Y & 1 & 148500.0 & Working & Secondary / secondary special & Married & House / apartment & -14962 & -5176 & 0 & 0 & 0 & 3.0,6.0
2892,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14887,-1711,0,0,0,Laborers,2.0,-14.0,2.0,M & Y & Y & 1 & 180000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -14887 & -1711 & 0 & 0 & 0 & 2.0,5.0
2893,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16521,-1359,0,1,0,Laborers,3.0,-14.0,2.0,M & Y & Y & 1 & 360000.0 & Working & Secondary / secondary special & Married & House / apartment & -16521 & -1359 & 0 & 1 & 0 & 3.0,6.0
2894,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,0,0,Laborers,4.0,-14.0,2.0,M & Y & Y & 2 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -10796 & -2531 & 1 & 0 & 0 & 4.0,9.0
2895,M,Y,Y,2,243000.0,Pensioner,Higher education,Married,Office apartment,-19629,365243,0,0,0,,4.0,-14.0,2.0,M & Y & Y & 2 & 243000.0 & Pensioner & Higher education & Married & Office apartment & -19629 & 365243 & 0 & 0 & 0 & 4.0,3.0
2896,M,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14477,-293,1,1,0,Drivers,4.0,-14.0,2.0,M & Y & Y & 2 & 270000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -14477 & -293 & 1 & 1 & 0 & 4.0,5.0
2897,M,Y,Y,2,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15901,-287,0,1,0,Laborers,4.0,-14.0,2.0,M & Y & Y & 2 & 360000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -15901 & -287 & 0 & 1 & 0 & 4.0,1.0
2898,M,Y,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16536,-655,0,0,0,Drivers,4.0,-14.0,2.0,M & Y & Y & 2 & 90000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -16536 & -655 & 0 & 0 & 0 & 4.0,2.0
2899,M,Y,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11945,-735,0,0,1,Laborers,5.0,-14.0,2.0,M & Y & Y & 3 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -11945 & -735 & 0 & 0 & 1 & 5.0,3.0
2900,M,Y,Y,3,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-12960,-2027,0,1,0,Drivers,5.0,-14.0,2.0,M & Y & Y & 3 & 148500.0 & State servant & Secondary / secondary special & Married & House / apartment & -12960 & -2027 & 0 & 1 & 0 & 5.0,5.0
2901,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23439,365243,0,1,0,,1.0,-15.0,2.0,F & N & N & 0 & 103500.0 & Pensioner & Secondary / secondary special & Single / not married & House / apartment & -23439 & 365243 & 0 & 1 & 0 & 1.0,2.0
2902,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,-15989,-6640,1,1,0,,2.0,-15.0,2.0,F & N & N & 0 & 103500.0 & Working & Higher education & Married & House / apartment & -15989 & -6640 & 1 & 1 & 0 & 2.0,3.0
2903,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052,-227,0,0,0,Laborers,1.0,-15.0,2.0,F & N & N & 0 & 112500.0 & Commercial associate & Higher education & Single / not married & With parents & -9052 & -227 & 0 & 0 & 0 & 1.0,3.0
2904,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10177,-2339,0,1,0,,2.0,-15.0,2.0,F & N & N & 0 & 112500.0 & Commercial associate & Incomplete higher & Married & House / apartment & -10177 & -2339 & 0 & 1 & 0 & 2.0,14.0
2905,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23419,365243,0,0,0,,1.0,-15.0,2.0,F & N & N & 0 & 112500.0 & Pensioner & Secondary / secondary special & Separated & House / apartment & -23419 & 365243 & 0 & 0 & 0 & 1.0,4.0
2906,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,0,0,0,,1.0,-15.0,2.0,F & N & N & 0 & 112500.0 & Pensioner & Secondary / secondary special & Single / not married & House / apartment & -21135 & 365243 & 0 & 0 & 0 & 1.0,8.0
2907,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23155,-401,0,1,0,Cleaning staff,2.0,-15.0,0.0,F & N & N & 0 & 112500.0 & Working & Secondary / secondary special & Married & House / apartment & -23155 & -401 & 0 & 1 & 0 & 2.0,1.0
2908,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,With parents,-19723,-1191,0,1,0,,2.0,-15.0,2.0,F & N & N & 0 & 112500.0 & Working & Secondary / secondary special & Married & With parents & -19723 & -1191 & 0 & 1 & 0 & 2.0,8.0
2909,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-13128,-2044,0,0,0,Laborers,2.0,-15.0,2.0,F & N & N & 0 & 135000.0 & Commercial associate & Higher education & Married & House / apartment & -13128 & -2044 & 0 & 0 & 0 & 2.0,4.0
2910,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,-8534,-1707,0,0,1,Laborers,1.0,-15.0,2.0,F & N & N & 0 & 135000.0 & Commercial associate & Incomplete higher & Single / not married & Municipal apartment & -8534 & -1707 & 0 & 0 & 1 & 1.0,1.0
2911,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9519,-521,0,0,1,Laborers,2.0,-15.0,1.0,F & N & N & 0 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -9519 & -521 & 0 & 0 & 1 & 2.0,1.0
2912,F,N,N,0,157500.0,Pensioner,Higher education,Married,House / apartment,-21046,365243,0,0,1,,2.0,-15.0,2.0,F & N & N & 0 & 157500.0 & Pensioner & Higher education & Married & House / apartment & -21046 & 365243 & 0 & 0 & 1 & 2.0,1.0
2913,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18523,365243,0,0,0,,2.0,-15.0,0.0,F & N & N & 0 & 157500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -18523 & 365243 & 0 & 0 & 0 & 2.0,2.0
2914,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-11644,-344,0,0,0,Managers,2.0,-15.0,2.0,F & N & N & 0 & 157500.0 & Working & Higher education & Married & House / apartment & -11644 & -344 & 0 & 0 & 0 & 2.0,3.0
2915,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18881,-3153,1,0,0,Cooking staff,2.0,-15.0,2.0,F & N & N & 0 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -18881 & -3153 & 1 & 0 & 0 & 2.0,3.0
2916,F,N,N,0,157500.0,Working,Secondary / secondary special,Separated,With parents,-14309,-548,1,1,0,Sales staff,1.0,-15.0,2.0,F & N & N & 0 & 157500.0 & Working & Secondary / secondary special & Separated & With parents & -14309 & -548 & 1 & 1 & 0 & 1.0,3.0
2917,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,0,0,0,Sales staff,2.0,-15.0,1.0,F & N & N & 0 & 180000.0 & Commercial associate & Secondary / secondary special & Civil marriage & House / apartment & -16596 & -427 & 0 & 0 & 0 & 2.0,1.0
2918,F,N,N,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-11974,-1388,0,0,0,Sales staff,1.0,-15.0,2.0,F & N & N & 0 & 225000.0 & Working & Secondary / secondary special & Separated & House / apartment & -11974 & -1388 & 0 & 0 & 0 & 1.0,3.0
2919,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-16999,-1140,1,1,0,Sales staff,1.0,-15.0,0.0,F & N & N & 0 & 270000.0 & Commercial associate & Secondary / secondary special & Separated & Municipal apartment & -16999 & -1140 & 1 & 1 & 0 & 1.0,10.0
2920,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15556,-8767,0,0,0,,1.0,-15.0,2.0,F & N & N & 0 & 292500.0 & Commercial associate & Secondary / secondary special & Separated & House / apartment & -15556 & -8767 & 0 & 0 & 0 & 1.0,1.0
2921,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,-10939,-2288,1,0,0,Managers,2.0,-15.0,2.0,F & N & N & 0 & 450000.0 & Working & Higher education & Married & House / apartment & -10939 & -2288 & 1 & 0 & 0 & 2.0,2.0
2922,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-13769,-582,0,1,0,Security staff,2.0,-15.0,2.0,F & N & N & 0 & 58500.0 & Working & Secondary / secondary special & Married & House / apartment & -13769 & -582 & 0 & 1 & 0 & 2.0,3.0
2923,F,N,N,0,67500.0,Pensioner,Lower secondary,Married,House / apartment,-22813,365243,0,1,0,,2.0,-15.0,2.0,F & N & N & 0 & 67500.0 & Pensioner & Lower secondary & Married & House / apartment & -22813 & 365243 & 0 & 1 & 0 & 2.0,1.0
2924,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18799,-1466,1,0,0,Cleaning staff,1.0,-15.0,2.0,F & N & N & 0 & 72000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -18799 & -1466 & 1 & 0 & 0 & 1.0,15.0
2925,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21432,365243,0,0,0,,2.0,-15.0,2.0,F & N & N & 0 & 90000.0 & Pensioner & Secondary / secondary special & Single / not married & House / apartment & -21432 & 365243 & 0 & 0 & 0 & 2.0,1.0
2926,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24843,365243,0,0,0,,1.0,-15.0,1.0,F & N & N & 0 & 90000.0 & Pensioner & Secondary / secondary special & Single / not married & House / apartment & -24843 & 365243 & 0 & 0 & 0 & 1.0,2.0
2927,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17223,-803,0,0,0,Medicine staff,2.0,-15.0,2.0,F & N & N & 0 & 90000.0 & Working & Secondary / secondary special & Married & House / apartment & -17223 & -803 & 0 & 0 & 0 & 2.0,1.0
2928,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170,-7979,0,0,0,High skill tech staff,2.0,-15.0,1.0,F & N & N & 1 & 135000.0 & Commercial associate & Secondary / secondary special & Separated & House / apartment & -15170 & -7979 & 0 & 0 & 0 & 2.0,11.0
2929,F,N,N,1,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9064,-1681,1,0,0,Laborers,2.0,-15.0,1.0,F & N & N & 1 & 171000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -9064 & -1681 & 1 & 0 & 0 & 2.0,1.0
2930,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12595,-4900,0,1,0,High skill tech staff,4.0,-15.0,2.0,F & N & N & 2 & 112500.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -12595 & -4900 & 0 & 1 & 0 & 4.0,1.0
2931,F,N,N,2,135000.0,Commercial associate,Higher education,Married,With parents,-13612,-3381,0,1,0,Core staff,4.0,-15.0,0.0,F & N & N & 2 & 135000.0 & Commercial associate & Higher education & Married & With parents & -13612 & -3381 & 0 & 1 & 0 & 4.0,2.0
2932,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20853,365243,0,0,0,,2.0,-15.0,2.0,F & N & Y & 0 & 103500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -20853 & 365243 & 0 & 0 & 0 & 2.0,2.0
2933,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21322,365243,0,0,0,,2.0,-15.0,2.0,F & N & Y & 0 & 112500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21322 & 365243 & 0 & 0 & 0 & 2.0,2.0
2934,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23269,365243,0,0,1,,2.0,-15.0,2.0,F & N & Y & 0 & 112500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -23269 & 365243 & 0 & 0 & 1 & 2.0,1.0
2935,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22034,365243,0,0,0,,1.0,-15.0,2.0,F & N & Y & 0 & 112500.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -22034 & 365243 & 0 & 0 & 0 & 1.0,2.0
