ID,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,year_total,work_total,Nth_card,ability
703,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,14434,-3680,0,1,0,Secretaries,2,7,0,39.5,10.08,3,27.1991817
704,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,20953,-8684,1,1,0,Accountants,2,2,1,57.33,23.75,7,23.8405738
705,F,N,N,0,292500,Working,Secondary / secondary special,Married,House / apartment,14232,-1404,0,1,0,Sales staff,2,1,1,39,3.83,3,22.80168382
706,F,N,N,0,292500,Working,Secondary / secondary special,Separated,Municipal apartment,10360,-3210,0,0,0,Managers,1,31,2,28.33,8.75,1,40.90909091
707,F,N,N,0,306000,Commercial associate,Higher education,Married,House / apartment,10707,-1354,0,0,0,Managers,2,19,1,29.33,3.67,2,32.71677537
708,F,N,N,0,306000,State servant,Higher education,Married,House / apartment,12677,-5587,0,0,0,Medicine staff,2,3,1,34.67,15.25,10,43.15937941
709,F,N,N,0,31500,Pensioner,Secondary / secondary special,Married,House / apartment,20836,0,0,0,0,retired,2,12,2,57.08,0,1,1.511806489
710,F,N,N,0,315000,Commercial associate,Higher education,Civil marriage,House / apartment,10450,-248,0,0,0,no_data,2,10,2,28.58,0.67,1,30.87629876
711,F,N,N,0,315000,Commercial associate,Higher education,Civil marriage,With parents,14679,-1282,0,0,0,Managers,2,17,2,40.17,3.5,4,23.51272673
712,F,N,N,0,315000,Commercial associate,Higher education,Married,House / apartment,14846,-1022,0,1,0,Accountants,2,9,2,40.67,2.75,1,22.78645833
713,F,N,N,0,315000,Commercial associate,Higher education,Married,House / apartment,16188,-309,1,1,1,Sales staff,2,6,2,44.33,0.83,13,19.83752125
714,F,N,N,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,13630,-3230,0,1,0,High skill tech staff,2,24,2,37.33,8.83,1,30.28846154
715,F,N,N,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,13817,-2215,0,1,0,Laborers,2,16,2,37.83,6,1,27.15049129
716,F,N,N,0,315000,Commercial associate,Secondary / secondary special,Married,Rented apartment,20084,-1294,0,0,0,Laborers,2,12,2,55,3.5,1,16.7642363
717,F,N,N,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,17617,-3262,1,1,1,Private service staff,1,9,2,48.25,8.92,1,21.94357367
718,F,N,N,0,315000,State servant,Higher education,Married,House / apartment,21247,-6648,0,0,0,Core staff,2,9,2,58.17,18.17,1,21.57682033
719,F,N,N,0,315000,Working,Higher education,Married,House / apartment,18507,-5857,1,1,0,Core staff,2,17,1,50.67,16,2,24.90118577
720,F,N,N,0,315000,Working,Higher education,Separated,House / apartment,13708,-1934,0,0,0,Private service staff,1,11,2,37.5,5.25,3,26.75386445
721,F,N,N,0,315000,Working,Incomplete higher,Single / not married,With parents,9746,-1268,0,1,0,Medicine staff,1,3,1,26.67,3.42,2,37.15498938
722,F,N,N,0,315000,Working,Secondary / secondary special,Married,House / apartment,22313,-2203,0,0,0,no_data,2,38,2,61.08,6,1,15.66384883
723,F,N,N,0,315000,Working,Secondary / secondary special,Separated,House / apartment,17570,-1978,0,0,1,Core staff,1,5,2,48.08,5.42,5,20.20266803
724,F,N,N,0,33300,Pensioner,Secondary / secondary special,Married,Office apartment,19605,0,0,0,0,retired,2,19,2,53.67,0,6,1.698546289
725,F,N,N,0,33750,Pensioner,Higher education,Married,House / apartment,19054,0,0,0,0,retired,2,7,2,52.17,0,1,1.771281621
726,F,N,N,0,337500,Commercial associate,Secondary / secondary special,Married,Rented apartment,18080,-1718,1,0,0,Managers,2,6,2,49.5,4.67,3,20.62706271
727,F,N,N,0,337500,Working,Higher education,Widow,House / apartment,15658,-188,1,1,1,Sales staff,1,23,2,42.83,0.5,2,21.81641888
728,F,N,N,0,351000,Commercial associate,Higher education,Married,House / apartment,21574,-1081,0,1,0,no_data,2,4,2,59.08,2.92,5,17.12779974
729,F,N,N,0,36000,Working,Secondary / secondary special,Separated,Municipal apartment,14846,-154,1,0,0,Cleaning staff,1,53,0,40.67,0.42,1,2.450313096
730,F,N,N,0,360000,Commercial associate,Higher education,Separated,House / apartment,18168,-3931,1,1,0,no_data,1,13,2,49.75,10.75,3,25.28622603
731,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,18580,-1800,0,0,0,Managers,2,6,0,50.92,4.92,7,21.45411204
732,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Widow,House / apartment,22770,-5459,0,0,0,no_data,1,3,1,62.33,14.92,2,20.79602565
733,F,N,N,0,360000,Pensioner,Higher education,Married,House / apartment,20804,0,0,1,0,retired,2,19,2,57,0,1,17.30436455
734,F,N,N,0,360000,Working,Higher education,Married,House / apartment,17095,-6275,0,1,0,Core staff,2,14,2,46.83,17.17,2,33.27171904
735,F,N,N,0,364500,Working,Secondary / secondary special,Civil marriage,House / apartment,17204,-1028,0,0,0,Sales staff,2,41,2,47.08,2.75,1,22.53338279
736,F,N,N,0,36900,Pensioner,Higher education,Married,House / apartment,22581,0,0,0,0,retired,2,24,2,61.83,0,3,1.634117178
737,F,N,N,0,40500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,21091,0,0,0,0,retired,1,21,2,57.75,0,1,1.920250344
738,F,N,N,0,405000,Commercial associate,Higher education,Married,House / apartment,13692,-200,0,1,0,Managers,2,25,0,37.5,0.5,6,30.01778832
739,F,N,N,0,405000,Working,Higher education,Married,House / apartment,10726,-1921,1,1,0,no_data,2,8,2,29.33,5.25,4,45.99659284
740,F,N,N,0,405000,Working,Higher education,Married,House / apartment,16388,-7127,0,0,0,no_data,2,7,2,44.83,19.5,6,43.73177843
741,F,N,N,0,414000,Working,Higher education,Separated,House / apartment,20786,-1447,0,0,0,no_data,1,16,0,56.92,3.92,2,21.40751849
742,F,N,N,0,427500,Commercial associate,Secondary / secondary special,Married,House / apartment,20990,-6180,0,0,0,Sales staff,2,28,2,57.5,16.92,1,28.86563133
743,F,N,N,0,441000,State servant,Higher education,Married,House / apartment,18261,-7811,0,0,0,Core staff,2,9,2,50,21.33,3,42.20095694
744,F,N,N,0,45000,Pensioner,Secondary / secondary special,Married,House / apartment,19418,0,0,1,0,retired,2,4,1,53.17,0,1,2.317437429
745,F,N,N,0,45000,State servant,Secondary / secondary special,Married,House / apartment,13941,-5334,1,1,0,Medicine staff,2,2,1,38.17,14.58,1,5.228302544
746,F,N,N,0,45000,State servant,Secondary / secondary special,Married,House / apartment,18532,-3666,1,1,0,Core staff,2,6,2,50.75,10,5,3.027041571
747,F,N,N,0,45000,Working,Higher education,Married,House / apartment,18406,-3111,1,0,0,Accountants,2,17,1,50.42,8.5,3,2.942137954
748,F,N,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,17808,-2849,1,0,0,Sales staff,2,23,2,48.75,7.75,2,3.008222475
749,F,N,N,0,45000,Working,Secondary / secondary special,Separated,House / apartment,14374,-798,0,1,0,Sales staff,1,11,2,39.33,2.17,2,3.314672952
750,F,N,N,0,45000,Working,Secondary / secondary special,Single / not married,House / apartment,19906,-5547,0,0,0,no_data,1,59,2,54.5,15.17,1,3.133922975
751,F,N,N,0,450000,Commercial associate,Higher education,Married,House / apartment,13720,-1934,0,1,0,Sales staff,2,9,2,37.58,5.25,3,38.18089258
752,F,N,N,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,10139,-136,0,0,0,Core staff,1,7,2,27.75,0.33,4,44.98650405
753,F,N,N,0,450000,Pensioner,Higher education,Married,House / apartment,22094,0,0,0,0,retired,2,2,1,60.5,0,1,20.36752059
754,F,N,N,0,450000,Pensioner,Secondary / secondary special,Married,Municipal apartment,21406,0,0,0,0,retired,2,5,2,58.58,0,3,21.02214332
755,F,N,N,0,450000,State servant,Higher education,Married,House / apartment,14718,-5578,0,1,0,Managers,2,6,0,40.25,15.25,4,49.23413567
756,F,N,N,0,450000,Working,Higher education,Married,House / apartment,10939,-2288,1,0,0,Managers,2,15,2,29.92,6.25,2,52.01710785
757,F,N,N,0,450000,Working,Higher education,Married,House / apartment,11082,-3361,0,0,0,Sales staff,2,12,2,30.33,9.17,4,58.28260588
758,F,N,N,0,450000,Working,Higher education,Married,With parents,20343,-1838,1,1,0,no_data,2,17,2,55.67,5,4,24.31775196
759,F,N,N,0,450000,Working,Higher education,Separated,House / apartment,19046,-1002,0,1,0,Core staff,1,56,1,52.17,2.75,3,24.93903791
760,F,N,N,0,450000,Working,Secondary / secondary special,Married,House / apartment,18826,-686,0,0,0,Laborers,2,3,1,51.58,1.83,11,24.80705623
761,F,N,N,0,47250,Pensioner,Secondary / secondary special,Married,House / apartment,23815,0,0,0,0,retired,2,14,2,65.25,0,2,1.98404367
762,F,N,N,0,49500,Pensioner,Higher education,Married,Municipal apartment,21157,0,0,0,0,retired,2,3,0,57.92,0,13,2.339651179
763,F,N,N,0,49500,Pensioner,Secondary / secondary special,Married,House / apartment,23753,0,0,0,0,retired,2,5,1,65,0,1,2.083947291
764,F,N,N,0,49500,Pensioner,Secondary / secondary special,Widow,House / apartment,23871,0,0,0,0,retired,1,45,2,65.33,0,2,2.073645846
765,F,N,N,0,49500,Working,Secondary / secondary special,Married,House / apartment,11624,-949,1,1,0,Sales staff,2,6,2,31.83,2.58,3,4.637002342
766,F,N,N,0,49500,Working,Secondary / secondary special,Married,House / apartment,18587,-195,1,0,0,Cleaning staff,2,16,2,50.92,0.5,2,2.69138756
767,F,N,N,0,54000,Pensioner,Higher education,Married,House / apartment,22702,0,0,0,0,retired,2,42,2,62.17,0,2,2.378645053
768,F,N,N,0,54000,Pensioner,Secondary / secondary special,Married,House / apartment,20106,0,0,1,0,retired,2,2,1,55.08,0,1,2.685765443
769,F,N,N,0,54000,Pensioner,Secondary / secondary special,Married,House / apartment,22780,0,0,0,0,retired,2,4,2,62.42,0,1,2.370500439
770,F,N,N,0,54000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,20132,0,0,0,0,retired,1,0,1,55.08,0,4,2.682296841
771,F,N,N,0,54000,Pensioner,Secondary / secondary special,Widow,House / apartment,21850,0,0,1,0,retired,1,6,0,59.83,0,1,2.471395881
772,F,N,N,0,54000,Pensioner,Secondary / secondary special,Widow,House / apartment,22127,0,0,0,0,retired,1,40,0,60.58,0,1,2.44045736
773,F,N,N,0,54000,Working,Higher education,Married,House / apartment,14923,-4723,1,0,0,Medicine staff,2,11,1,40.83,12.92,9,5.294117647
774,F,N,N,0,54000,Working,Secondary / secondary special,Civil marriage,House / apartment,14415,-1801,1,0,0,Laborers,2,39,0,39.5,4.92,2,4.280957666
775,F,N,N,0,56250,Pensioner,Secondary / secondary special,Married,Office apartment,21882,0,0,0,0,retired,2,17,2,59.92,0,3,2.570605978
776,F,N,N,0,58500,Pensioner,Secondary / secondary special,Married,House / apartment,20970,0,0,0,0,retired,2,11,2,57.42,0,3,2.789699571
777,F,N,N,0,58500,Pensioner,Secondary / secondary special,Married,House / apartment,22327,0,0,0,0,retired,2,12,2,61.17,0,2,2.620146012
778,F,N,N,0,58500,Working,Secondary / secondary special,Married,House / apartment,13769,-582,0,1,0,Security staff,2,3,1,37.67,1.58,3,4.436187154
779,F,N,N,0,594000,Pensioner,Higher education,Single / not married,Municipal apartment,17387,0,0,0,0,retired,1,3,1,47.58,0,1,34.16345546
780,F,N,N,0,60750,Pensioner,Secondary / secondary special,Married,House / apartment,22728,0,0,0,0,retired,2,53,2,62.25,0,1,2.672914467
781,F,N,N,0,61875,Pensioner,Secondary / secondary special,Married,House / apartment,21630,0,0,0,0,retired,2,8,2,59.25,0,1,2.860610264
782,F,N,N,0,63000,Commercial associate,Higher education,Married,House / apartment,14770,-2004,0,0,0,Core staff,2,1,1,40.42,5.42,7,4.93498355
783,F,N,N,0,63000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,22481,0,0,1,0,retired,2,13,0,61.58,0,4,2.802366443
784,F,N,N,0,63000,Pensioner,Secondary / secondary special,Married,House / apartment,23429,0,0,0,0,retired,2,9,0,64.17,0,1,2.688975202
785,F,N,N,0,63000,Working,Secondary / secondary special,Married,House / apartment,15921,-8063,1,0,0,Laborers,2,38,2,43.58,22.08,2,8.017307203
786,F,N,N,0,67500,Commercial associate,Higher education,Married,House / apartment,11113,-410,0,0,0,Sales staff,2,41,2,30.42,1.08,3,6.306642997
787,F,N,N,0,67500,Commercial associate,Higher education,Separated,House / apartment,18952,-499,0,1,0,Core staff,1,5,2,51.92,1.33,1,3.657941798
788,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,18989,-171,0,0,0,Laborers,2,13,2,52,0.42,2,3.586991179
789,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,9323,-1346,0,0,0,no_data,2,10,0,25.5,3.67,4,8.461827755
790,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,14223,-1928,0,0,0,Laborers,2,26,2,38.92,5.25,2,5.4900366
791,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,17100,-5522,0,0,0,Sales staff,2,20,2,46.83,15.08,2,5.830022456
792,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,17510,-1108,1,0,0,Sales staff,2,31,2,47.92,3,1,4.115351786
793,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Married,With parents,15321,-402,0,0,0,Laborers,2,7,0,41.92,1.08,1,4.524431932
794,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Separated,House / apartment,14872,-529,0,0,0,no_data,1,7,2,40.75,1.42,1,4.706128425
795,F,N,N,0,67500,Pensioner,Higher education,Widow,House / apartment,24081,0,0,0,0,retired,1,5,2,65.92,0,2,2.803039741
796,F,N,N,0,67500,Pensioner,Lower secondary,Married,House / apartment,22813,0,0,1,0,retired,2,15,2,62.5,0,1,2.958839258
797,F,N,N,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,20793,0,0,0,0,retired,2,24,2,56.92,0,1,3.246284807
798,F,N,N,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,21268,0,0,0,0,retired,2,14,2,58.25,0,2,3.173782208
799,F,N,N,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,21960,0,0,1,0,retired,2,19,2,60.17,0,1,3.073770492
800,F,N,N,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,22682,0,0,0,0,retired,2,24,0,62.08,0,5,2.975928049
801,F,N,N,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,22802,0,0,1,0,retired,2,36,2,62.42,0,1,2.960266643
802,F,N,N,0,67500,Pensioner,Secondary / secondary special,Separated,House / apartment,21516,0,0,0,0,retired,1,8,2,58.92,0,3,3.137200223
803,F,N,N,0,67500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,24687,0,0,0,0,retired,1,14,1,67.58,0,1,2.734232592
804,F,N,N,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,22271,0,0,0,0,retired,1,9,1,61,0,2,3.03084729
805,F,N,N,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,22972,0,0,0,0,retired,1,6,2,62.92,0,1,2.938359742
806,F,N,N,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,23271,0,0,1,0,retired,1,43,2,63.75,0,1,2.900605904
807,F,N,N,0,67500,Pensioner,Secondary / secondary special,Widow,Municipal apartment,22066,0,0,0,0,retired,1,2,1,60.42,0,3,3.059004804
808,F,N,N,0,67500,State servant,Secondary / secondary special,Married,Co-op apartment,18221,-7471,0,0,0,High skill tech staff,2,14,2,49.92,20.42,3,6.279069767
809,F,N,N,0,67500,State servant,Secondary / secondary special,Married,House / apartment,12656,-368,0,0,0,Sales staff,2,31,2,34.67,1,1,5.493164063
810,F,N,N,0,67500,State servant,Secondary / secondary special,Married,Municipal apartment,17104,-3024,1,0,0,Core staff,2,20,2,46.83,8.25,4,4.794034091
811,F,N,N,0,67500,State servant,Secondary / secondary special,Separated,House / apartment,18926,-11603,0,1,0,no_data,1,17,2,51.83,31.75,1,9.217533798
812,F,N,N,0,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,15563,-309,0,0,0,Cooking staff,2,8,2,42.58,0.83,8,4.425068834
813,F,N,N,0,67500,Working,Secondary / secondary special,Civil marriage,Municipal apartment,19360,-1912,0,0,0,Sales staff,2,46,2,53,5.17,1,3.868638239
814,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,11997,-3118,0,1,0,Sales staff,2,4,1,32.83,8.5,1,7.602207456
815,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,15161,-2087,1,0,0,Sales staff,2,47,2,41.5,5.67,5,5.16291877
816,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,17749,-1010,1,0,0,no_data,2,8,2,48.58,2.75,2,4.032498955
817,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,18029,-3902,1,0,0,Security staff,2,1,1,49.33,10.67,5,4.778084519
818,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,18401,-2149,0,0,0,Laborers,2,10,2,50.42,5.83,6,4.153334974
819,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,18546,-5553,0,0,0,no_data,2,8,2,50.75,15.17,2,5.195105057
820,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,18549,-1160,1,0,0,no_data,2,5,1,50.75,3.17,10,3.881764334
821,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,18590,-3382,0,1,0,Laborers,2,10,1,50.92,9.25,6,4.438453446
822,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,18939,-978,0,0,0,Sales staff,2,7,2,51.83,2.67,1,3.758142642
823,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,19368,-1252,1,0,0,no_data,2,8,2,53,3.42,7,3.725988077
824,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,19754,-2207,1,1,0,Laborers,2,29,1,54.08,6,1,3.846811421
825,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,20075,-7013,1,1,0,Sales staff,2,1,1,55,19.17,3,5.16766192
826,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,9908,-2068,0,0,0,Sales staff,2,10,2,27.08,5.67,4,8.609693878
827,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,9963,-1876,0,0,0,Sales staff,2,8,1,27.25,5.08,5,8.346729319
828,F,N,N,0,67500,Working,Secondary / secondary special,Married,Municipal apartment,11448,-1066,1,1,0,no_data,2,27,2,31.33,2.92,1,6.501637449
829,F,N,N,0,67500,Working,Secondary / secondary special,Married,Municipal apartment,16571,-2757,0,0,0,no_data,2,40,2,45.33,7.5,1,4.886347184
830,F,N,N,0,67500,Working,Secondary / secondary special,Married,Municipal apartment,18165,-11451,0,0,0,Cooking staff,2,9,2,49.75,31.33,7,10.0536193
